feature,importance,fold
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,5,9
PREV_NAME_GOODS_CATEGORY_Other_MEAN,16,9
PREV_NAME_GOODS_CATEGORY_Photo_Cinema_Equipment_MEAN,223,9
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,92,9
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,127,9
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,256,9
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,9
PREV_NAME_PORTFOLIO_Cards_MEAN,205,9
PREV_NAME_PORTFOLIO_Cars_MEAN,0,9
PREV_NAME_PORTFOLIO_Cash_MEAN,413,9
PREV_NAME_PORTFOLIO_POS_MEAN,360,9
PREV_NAME_PORTFOLIO_XNA_MEAN,417,9
PREV_NAME_PORTFOLIO_nan_MEAN,0,9
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,532,9
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,324,9
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,484,9
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,9
PREV_CHANNEL_TYPE_AP_Cash_loan__MEAN,216,9
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,9
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,92,9
PREV_CHANNEL_TYPE_Contact_center_MEAN,296,9
PREV_CHANNEL_TYPE_Country_wide_MEAN,916,9
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,605,9
PREV_CHANNEL_TYPE_Regional_Local_MEAN,366,9
PREV_CHANNEL_TYPE_Stone_MEAN,673,9
PREV_CHANNEL_TYPE_nan_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,85,9
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,164,9
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,584,9
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,181,9
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,679,9
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,160,9
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,126,9
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,13,9
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,315,9
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,9
PREV_NAME_YIELD_GROUP_XNA_MEAN,515,9
PREV_NAME_YIELD_GROUP_high_MEAN,909,9
PREV_NAME_YIELD_GROUP_low_action_MEAN,282,9
PREV_NAME_YIELD_GROUP_low_normal_MEAN,905,9
PREV_NAME_YIELD_GROUP_middle_MEAN,1066,9
PREV_NAME_YIELD_GROUP_nan_MEAN,0,9
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,211,9
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,211,9
PREV_PRODUCT_COMBINATION_Cash_MEAN,362,9
PREV_PRODUCT_COMBINATION_Cash_Street_high_MEAN,180,9
PREV_PRODUCT_COMBINATION_Cash_Street_low_MEAN,211,9
PREV_PRODUCT_COMBINATION_Cash_Street_middle_MEAN,178,9
PREV_PRODUCT_COMBINATION_Cash_X_Sell_high_MEAN,291,9
PREV_PRODUCT_COMBINATION_Cash_X_Sell_low_MEAN,343,9
PREV_PRODUCT_COMBINATION_Cash_X_Sell_middle_MEAN,395,9
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,696,9
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,233,9
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,254,9
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,89,9
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,432,9
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,187,9
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,155,9
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,10,9
PREV_PRODUCT_COMBINATION_nan_MEAN,0,9
APPROVED_AMT_ANNUITY_MIN,1167,9
APPROVED_AMT_ANNUITY_MAX,960,9
APPROVED_AMT_ANNUITY_MEAN,1116,9
APPROVED_AMT_APPLICATION_MIN,849,9
APPROVED_AMT_APPLICATION_MAX,613,9
APPROVED_AMT_APPLICATION_MEAN,683,9
APPROVED_AMT_CREDIT_MIN,1155,9
APPROVED_AMT_CREDIT_MAX,897,9
APPROVED_AMT_CREDIT_MEAN,767,9
APPROVED_APP_CREDIT_PERC_MIN,974,9
APPROVED_APP_CREDIT_PERC_MAX,701,9
APPROVED_APP_CREDIT_PERC_MEAN,1160,9
APPROVED_APP_CREDIT_PERC_VAR,1732,9
APPROVED_AMT_DOWN_PAYMENT_MIN,583,9
APPROVED_AMT_DOWN_PAYMENT_MAX,1008,9
APPROVED_AMT_DOWN_PAYMENT_MEAN,830,9
APPROVED_AMT_GOODS_PRICE_MIN,756,9
APPROVED_AMT_GOODS_PRICE_MAX,299,9
APPROVED_AMT_GOODS_PRICE_MEAN,635,9
APPROVED_HOUR_APPR_PROCESS_START_MIN,509,9
APPROVED_HOUR_APPR_PROCESS_START_MAX,577,9
APPROVED_HOUR_APPR_PROCESS_START_MEAN,1263,9
APPROVED_RATE_DOWN_PAYMENT_MIN,474,9
APPROVED_RATE_DOWN_PAYMENT_MAX,629,9
APPROVED_RATE_DOWN_PAYMENT_MEAN,797,9
APPROVED_DAYS_DECISION_MIN,821,9
APPROVED_DAYS_DECISION_MAX,1928,9
APPROVED_DAYS_DECISION_MEAN,1095,9
APPROVED_CNT_PAYMENT_MEAN,1297,9
APPROVED_CNT_PAYMENT_SUM,885,9
REFUSED_AMT_ANNUITY_MIN,587,9
REFUSED_AMT_ANNUITY_MAX,481,9
REFUSED_AMT_ANNUITY_MEAN,428,9
REFUSED_AMT_APPLICATION_MIN,274,9
REFUSED_AMT_APPLICATION_MAX,196,9
REFUSED_AMT_APPLICATION_MEAN,276,9
REFUSED_AMT_CREDIT_MIN,462,9
REFUSED_AMT_CREDIT_MAX,289,9
REFUSED_AMT_CREDIT_MEAN,274,9
REFUSED_APP_CREDIT_PERC_MIN,448,9
REFUSED_APP_CREDIT_PERC_MAX,307,9
REFUSED_APP_CREDIT_PERC_MEAN,447,9
REFUSED_APP_CREDIT_PERC_VAR,482,9
REFUSED_AMT_DOWN_PAYMENT_MIN,143,9
REFUSED_AMT_DOWN_PAYMENT_MAX,199,9
REFUSED_AMT_DOWN_PAYMENT_MEAN,139,9
REFUSED_AMT_GOODS_PRICE_MIN,322,9
REFUSED_AMT_GOODS_PRICE_MAX,134,9
REFUSED_AMT_GOODS_PRICE_MEAN,448,9
REFUSED_HOUR_APPR_PROCESS_START_MIN,301,9
REFUSED_HOUR_APPR_PROCESS_START_MAX,238,9
REFUSED_HOUR_APPR_PROCESS_START_MEAN,580,9
REFUSED_RATE_DOWN_PAYMENT_MIN,173,9
REFUSED_RATE_DOWN_PAYMENT_MAX,180,9
REFUSED_RATE_DOWN_PAYMENT_MEAN,163,9
REFUSED_DAYS_DECISION_MIN,601,9
REFUSED_DAYS_DECISION_MAX,715,9
REFUSED_DAYS_DECISION_MEAN,559,9
REFUSED_CNT_PAYMENT_MEAN,379,9
REFUSED_CNT_PAYMENT_SUM,313,9
POS_MONTHS_BALANCE_MAX,894,9
POS_MONTHS_BALANCE_MEAN,1321,9
POS_MONTHS_BALANCE_SIZE,1137,9
POS_SK_DPD_MAX,233,9
POS_SK_DPD_MEAN,559,9
POS_SK_DPD_DEF_MAX,259,9
POS_SK_DPD_DEF_MEAN,492,9
POS_NAME_CONTRACT_STATUS_Active_MEAN,1558,9
POS_NAME_CONTRACT_STATUS_Amortized_debt_MEAN,0,9
POS_NAME_CONTRACT_STATUS_Approved_MEAN,50,9
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,9
POS_NAME_CONTRACT_STATUS_Completed_MEAN,1472,9
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,9
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,133,9
POS_NAME_CONTRACT_STATUS_Signed_MEAN,475,9
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,9
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,9
POS_COUNT,48,9
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,359,9
INSTAL_DPD_MAX,569,9
INSTAL_DPD_MEAN,1292,9
INSTAL_DPD_SUM,657,9
INSTAL_DBD_MAX,1767,9
INSTAL_DBD_MEAN,2309,9
INSTAL_DBD_SUM,1778,9
INSTAL_PAYMENT_PERC_MAX,165,9
INSTAL_PAYMENT_PERC_MEAN,881,9
INSTAL_PAYMENT_PERC_SUM,815,9
INSTAL_PAYMENT_PERC_VAR,1029,9
INSTAL_PAYMENT_DIFF_MAX,815,9
INSTAL_PAYMENT_DIFF_MEAN,909,9
INSTAL_PAYMENT_DIFF_SUM,819,9
INSTAL_PAYMENT_DIFF_VAR,802,9
INSTAL_AMT_INSTALMENT_MAX,899,9
INSTAL_AMT_INSTALMENT_MEAN,1177,9
INSTAL_AMT_INSTALMENT_SUM,903,9
INSTAL_AMT_PAYMENT_MIN,1867,9
INSTAL_AMT_PAYMENT_MAX,977,9
INSTAL_AMT_PAYMENT_MEAN,1285,9
INSTAL_AMT_PAYMENT_SUM,1061,9
INSTAL_DAYS_ENTRY_PAYMENT_MAX,1992,9
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,1266,9
INSTAL_DAYS_ENTRY_PAYMENT_SUM,1246,9
INSTAL_COUNT,688,9
CC_MONTHS_BALANCE_MIN,51,9
CC_MONTHS_BALANCE_MAX,44,9
CC_MONTHS_BALANCE_MEAN,173,9
CC_MONTHS_BALANCE_SUM,157,9
CC_MONTHS_BALANCE_VAR,109,9
CC_AMT_BALANCE_MIN,117,9
CC_AMT_BALANCE_MAX,150,9
CC_AMT_BALANCE_MEAN,111,9
CC_AMT_BALANCE_SUM,106,9
CC_AMT_BALANCE_VAR,143,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,154,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,99,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,401,9
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,387,9
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,447,9
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,9
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,290,9
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,298,9
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,249,9
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,225,9
CC_AMT_DRAWINGS_CURRENT_MIN,127,9
CC_AMT_DRAWINGS_CURRENT_MAX,147,9
CC_AMT_DRAWINGS_CURRENT_MEAN,175,9
CC_AMT_DRAWINGS_CURRENT_SUM,321,9
CC_AMT_DRAWINGS_CURRENT_VAR,218,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,36,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,37,9
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,33,9
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,40,9
CC_AMT_DRAWINGS_POS_CURRENT_MIN,53,9
CC_AMT_DRAWINGS_POS_CURRENT_MAX,279,9
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,221,9
CC_AMT_DRAWINGS_POS_CURRENT_SUM,207,9
CC_AMT_DRAWINGS_POS_CURRENT_VAR,272,9
CC_AMT_INST_MIN_REGULARITY_MIN,102,9
CC_AMT_INST_MIN_REGULARITY_MAX,138,9
CC_AMT_INST_MIN_REGULARITY_MEAN,132,9
CC_AMT_INST_MIN_REGULARITY_SUM,230,9
CC_AMT_INST_MIN_REGULARITY_VAR,228,9
CC_AMT_PAYMENT_CURRENT_MIN,401,9
CC_AMT_PAYMENT_CURRENT_MAX,338,9
CC_AMT_PAYMENT_CURRENT_MEAN,510,9
CC_AMT_PAYMENT_CURRENT_SUM,287,9
CC_AMT_PAYMENT_CURRENT_VAR,402,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,70,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,203,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,232,9
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,167,9
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,242,9
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,78,9
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,120,9
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,129,9
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,97,9
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,95,9
CC_AMT_RECIVABLE_MIN,221,9
CC_AMT_RECIVABLE_MAX,94,9
CC_AMT_RECIVABLE_MEAN,77,9
CC_AMT_RECIVABLE_SUM,91,9
CC_AMT_RECIVABLE_VAR,75,9
CC_AMT_TOTAL_RECEIVABLE_MIN,44,9
CC_AMT_TOTAL_RECEIVABLE_MAX,28,9
CC_AMT_TOTAL_RECEIVABLE_MEAN,23,9
CC_AMT_TOTAL_RECEIVABLE_SUM,23,9
CC_AMT_TOTAL_RECEIVABLE_VAR,24,9
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,9
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,90,9
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,382,9
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,261,9
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,322,9
CC_CNT_DRAWINGS_CURRENT_MIN,25,9
CC_CNT_DRAWINGS_CURRENT_MAX,126,9
CC_CNT_DRAWINGS_CURRENT_MEAN,325,9
CC_CNT_DRAWINGS_CURRENT_SUM,307,9
CC_CNT_DRAWINGS_CURRENT_VAR,376,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,1,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,79,9
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,9
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,49,9
CC_CNT_DRAWINGS_POS_CURRENT_MIN,28,9
CC_CNT_DRAWINGS_POS_CURRENT_MAX,124,9
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,213,9
CC_CNT_DRAWINGS_POS_CURRENT_SUM,137,9
CC_CNT_DRAWINGS_POS_CURRENT_VAR,147,9
CC_CNT_INSTALMENT_MATURE_CUM_MIN,41,9
CC_CNT_INSTALMENT_MATURE_CUM_MAX,83,9
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,182,9
CC_CNT_INSTALMENT_MATURE_CUM_SUM,150,9
CC_CNT_INSTALMENT_MATURE_CUM_VAR,185,9
CC_SK_DPD_MIN,0,9
CC_SK_DPD_MAX,37,9
CC_SK_DPD_MEAN,72,9
CC_SK_DPD_SUM,117,9
CC_SK_DPD_VAR,73,9
CC_SK_DPD_DEF_MIN,0,9
CC_SK_DPD_DEF_MAX,3,9
CC_SK_DPD_DEF_MEAN,225,9
CC_SK_DPD_DEF_SUM,34,9
CC_SK_DPD_DEF_VAR,80,9
CC_NAME_CONTRACT_STATUS_Active_MIN,1,9
CC_NAME_CONTRACT_STATUS_Active_MAX,0,9
CC_NAME_CONTRACT_STATUS_Active_MEAN,54,9
CC_NAME_CONTRACT_STATUS_Active_SUM,115,9
CC_NAME_CONTRACT_STATUS_Active_VAR,99,9
CC_NAME_CONTRACT_STATUS_Approved_MIN,0,9
CC_NAME_CONTRACT_STATUS_Approved_MAX,0,9
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0,9
CC_NAME_CONTRACT_STATUS_Approved_SUM,0,9
CC_NAME_CONTRACT_STATUS_Approved_VAR,0,9
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,9
CC_NAME_CONTRACT_STATUS_Completed_MAX,1,9
CC_NAME_CONTRACT_STATUS_Completed_MEAN,50,9
CC_NAME_CONTRACT_STATUS_Completed_SUM,32,9
CC_NAME_CONTRACT_STATUS_Completed_VAR,28,9
CC_NAME_CONTRACT_STATUS_Demand_MIN,0,9
CC_NAME_CONTRACT_STATUS_Demand_MAX,0,9
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,9
CC_NAME_CONTRACT_STATUS_Demand_SUM,0,9
CC_NAME_CONTRACT_STATUS_Demand_VAR,0,9
CC_NAME_CONTRACT_STATUS_Refused_MIN,0,9
CC_NAME_CONTRACT_STATUS_Refused_MAX,0,9
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0,9
CC_NAME_CONTRACT_STATUS_Refused_SUM,0,9
CC_NAME_CONTRACT_STATUS_Refused_VAR,0,9
CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,0,9
CC_NAME_CONTRACT_STATUS_Sent_proposal_MAX,0,9
CC_NAME_CONTRACT_STATUS_Sent_proposal_MEAN,0,9
CC_NAME_CONTRACT_STATUS_Sent_proposal_SUM,0,9
CC_NAME_CONTRACT_STATUS_Sent_proposal_VAR,0,9
CC_NAME_CONTRACT_STATUS_Signed_MIN,0,9
CC_NAME_CONTRACT_STATUS_Signed_MAX,0,9
CC_NAME_CONTRACT_STATUS_Signed_MEAN,6,9
CC_NAME_CONTRACT_STATUS_Signed_SUM,0,9
CC_NAME_CONTRACT_STATUS_Signed_VAR,19,9
CC_NAME_CONTRACT_STATUS_nan_MIN,0,9
CC_NAME_CONTRACT_STATUS_nan_MAX,0,9
CC_NAME_CONTRACT_STATUS_nan_MEAN,0,9
CC_NAME_CONTRACT_STATUS_nan_SUM,0,9
CC_NAME_CONTRACT_STATUS_nan_VAR,0,9
CC_COUNT,34,9
CODE_GENDER,388,10
FLAG_OWN_CAR,26,10
FLAG_OWN_REALTY,102,10
CNT_CHILDREN,135,10
AMT_INCOME_TOTAL,1213,10
AMT_CREDIT,1653,10
AMT_ANNUITY,2183,10
AMT_GOODS_PRICE,1642,10
REGION_POPULATION_RELATIVE,2079,10
DAYS_BIRTH,3094,10
DAYS_EMPLOYED,3087,10
DAYS_REGISTRATION,2809,10
DAYS_ID_PUBLISH,2707,10
OWN_CAR_AGE,1229,10
FLAG_MOBIL,0,10
FLAG_EMP_PHONE,0,10
FLAG_WORK_PHONE,205,10
FLAG_CONT_MOBILE,0,10
FLAG_PHONE,133,10
FLAG_EMAIL,47,10
CNT_FAM_MEMBERS,174,10
REGION_RATING_CLIENT,94,10
REGION_RATING_CLIENT_W_CITY,198,10
HOUR_APPR_PROCESS_START,1074,10
REG_REGION_NOT_LIVE_REGION,25,10
REG_REGION_NOT_WORK_REGION,42,10
LIVE_REGION_NOT_WORK_REGION,28,10
REG_CITY_NOT_LIVE_CITY,116,10
REG_CITY_NOT_WORK_CITY,76,10
LIVE_CITY_NOT_WORK_CITY,88,10
EXT_SOURCE_1,2987,10
EXT_SOURCE_2,3591,10
EXT_SOURCE_3,3753,10
APARTMENTS_AVG,359,10
BASEMENTAREA_AVG,466,10
YEARS_BEGINEXPLUATATION_AVG,373,10
YEARS_BUILD_AVG,277,10
COMMONAREA_AVG,370,10
ELEVATORS_AVG,136,10
ENTRANCES_AVG,336,10
FLOORSMAX_AVG,308,10
FLOORSMIN_AVG,190,10
LANDAREA_AVG,558,10
LIVINGAPARTMENTS_AVG,264,10
LIVINGAREA_AVG,380,10
NONLIVINGAPARTMENTS_AVG,256,10
NONLIVINGAREA_AVG,453,10
APARTMENTS_MODE,592,10
BASEMENTAREA_MODE,548,10
YEARS_BEGINEXPLUATATION_MODE,641,10
YEARS_BUILD_MODE,372,10
COMMONAREA_MODE,372,10
ELEVATORS_MODE,96,10
ENTRANCES_MODE,203,10
FLOORSMAX_MODE,80,10
FLOORSMIN_MODE,104,10
LANDAREA_MODE,656,10
LIVINGAPARTMENTS_MODE,452,10
LIVINGAREA_MODE,526,10
NONLIVINGAPARTMENTS_MODE,65,10
NONLIVINGAREA_MODE,506,10
APARTMENTS_MEDI,445,10
BASEMENTAREA_MEDI,365,10
YEARS_BEGINEXPLUATATION_MEDI,443,10
YEARS_BUILD_MEDI,173,10
COMMONAREA_MEDI,358,10
ELEVATORS_MEDI,44,10
ENTRANCES_MEDI,178,10
FLOORSMAX_MEDI,68,10
FLOORSMIN_MEDI,160,10
LANDAREA_MEDI,478,10
LIVINGAPARTMENTS_MEDI,289,10
LIVINGAREA_MEDI,420,10
NONLIVINGAPARTMENTS_MEDI,97,10
NONLIVINGAREA_MEDI,318,10
TOTALAREA_MODE,1069,10
OBS_30_CNT_SOCIAL_CIRCLE,423,10
DEF_30_CNT_SOCIAL_CIRCLE,152,10
OBS_60_CNT_SOCIAL_CIRCLE,489,10
DEF_60_CNT_SOCIAL_CIRCLE,132,10
DAYS_LAST_PHONE_CHANGE,2184,10
FLAG_DOCUMENT_2,0,10
FLAG_DOCUMENT_3,146,10
FLAG_DOCUMENT_4,0,10
FLAG_DOCUMENT_5,35,10
FLAG_DOCUMENT_6,14,10
FLAG_DOCUMENT_7,0,10
FLAG_DOCUMENT_8,38,10
FLAG_DOCUMENT_9,0,10
FLAG_DOCUMENT_10,0,10
FLAG_DOCUMENT_11,31,10
FLAG_DOCUMENT_12,0,10
FLAG_DOCUMENT_13,0,10
FLAG_DOCUMENT_14,0,10
FLAG_DOCUMENT_15,0,10
FLAG_DOCUMENT_16,67,10
FLAG_DOCUMENT_17,0,10
FLAG_DOCUMENT_18,87,10
FLAG_DOCUMENT_19,0,10
FLAG_DOCUMENT_20,0,10
FLAG_DOCUMENT_21,0,10
AMT_REQ_CREDIT_BUREAU_HOUR,0,10
AMT_REQ_CREDIT_BUREAU_DAY,45,10
AMT_REQ_CREDIT_BUREAU_WEEK,36,10
AMT_REQ_CREDIT_BUREAU_MON,174,10
AMT_REQ_CREDIT_BUREAU_QRT,227,10
AMT_REQ_CREDIT_BUREAU_YEAR,477,10
NAME_CONTRACT_TYPE_Cash_loans,106,10
NAME_CONTRACT_TYPE_Revolving_loans,9,10
NAME_TYPE_SUITE_Children,53,10
NAME_TYPE_SUITE_Family,58,10
NAME_TYPE_SUITE_Group_of_people,0,10
NAME_TYPE_SUITE_Other_A,15,10
NAME_TYPE_SUITE_Other_B,33,10
NAME_TYPE_SUITE_Spouse_partner,36,10
NAME_TYPE_SUITE_Unaccompanied,80,10
NAME_INCOME_TYPE_Businessman,0,10
NAME_INCOME_TYPE_Commercial_associate,90,10
NAME_INCOME_TYPE_Maternity_leave,0,10
NAME_INCOME_TYPE_Pensioner,0,10
NAME_INCOME_TYPE_State_servant,31,10
NAME_INCOME_TYPE_Student,0,10
NAME_INCOME_TYPE_Unemployed,0,10
NAME_INCOME_TYPE_Working,160,10
NAME_EDUCATION_TYPE_Academic_degree,0,10
NAME_EDUCATION_TYPE_Higher_education,100,10
NAME_EDUCATION_TYPE_Incomplete_higher,50,10
NAME_EDUCATION_TYPE_Lower_secondary,54,10
NAME_EDUCATION_TYPE_Secondary_secondary_special,103,10
NAME_FAMILY_STATUS_Civil_marriage,23,10
NAME_FAMILY_STATUS_Married,216,10
NAME_FAMILY_STATUS_Separated,17,10
NAME_FAMILY_STATUS_Single_not_married,83,10
NAME_FAMILY_STATUS_Unknown,0,10
NAME_FAMILY_STATUS_Widow,65,10
NAME_HOUSING_TYPE_Co_op_apartment,0,10
NAME_HOUSING_TYPE_House_apartment,90,10
NAME_HOUSING_TYPE_Municipal_apartment,45,10
NAME_HOUSING_TYPE_Office_apartment,67,10
NAME_HOUSING_TYPE_Rented_apartment,25,10
NAME_HOUSING_TYPE_With_parents,31,10
OCCUPATION_TYPE_Accountants,58,10
OCCUPATION_TYPE_Cleaning_staff,23,10
OCCUPATION_TYPE_Cooking_staff,17,10
OCCUPATION_TYPE_Core_staff,64,10
OCCUPATION_TYPE_Drivers,95,10
OCCUPATION_TYPE_HR_staff,0,10
OCCUPATION_TYPE_High_skill_tech_staff,57,10
OCCUPATION_TYPE_IT_staff,0,10
OCCUPATION_TYPE_Laborers,134,10
OCCUPATION_TYPE_Low_skill_Laborers,40,10
OCCUPATION_TYPE_Managers,1,10
OCCUPATION_TYPE_Medicine_staff,48,10
OCCUPATION_TYPE_Private_service_staff,37,10
OCCUPATION_TYPE_Realty_agents,0,10
OCCUPATION_TYPE_Sales_staff,59,10
OCCUPATION_TYPE_Secretaries,3,10
OCCUPATION_TYPE_Security_staff,17,10
OCCUPATION_TYPE_Waiters_barmen_staff,46,10
WEEKDAY_APPR_PROCESS_START_FRIDAY,158,10
WEEKDAY_APPR_PROCESS_START_MONDAY,91,10
WEEKDAY_APPR_PROCESS_START_SATURDAY,67,10
WEEKDAY_APPR_PROCESS_START_SUNDAY,56,10
WEEKDAY_APPR_PROCESS_START_THURSDAY,34,10
WEEKDAY_APPR_PROCESS_START_TUESDAY,77,10
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,95,10
ORGANIZATION_TYPE_Advertising,0,10
ORGANIZATION_TYPE_Agriculture,21,10
ORGANIZATION_TYPE_Bank,46,10
ORGANIZATION_TYPE_Business_Entity_Type_1,27,10
ORGANIZATION_TYPE_Business_Entity_Type_2,1,10
ORGANIZATION_TYPE_Business_Entity_Type_3,138,10
ORGANIZATION_TYPE_Cleaning,0,10
ORGANIZATION_TYPE_Construction,86,10
ORGANIZATION_TYPE_Culture,0,10
ORGANIZATION_TYPE_Electricity,4,10
ORGANIZATION_TYPE_Emergency,0,10
ORGANIZATION_TYPE_Government,24,10
ORGANIZATION_TYPE_Hotel,37,10
ORGANIZATION_TYPE_Housing,8,10
ORGANIZATION_TYPE_Industry_type_1,0,10
ORGANIZATION_TYPE_Industry_type_10,0,10
ORGANIZATION_TYPE_Industry_type_11,0,10
ORGANIZATION_TYPE_Industry_type_12,0,10
ORGANIZATION_TYPE_Industry_type_13,0,10
ORGANIZATION_TYPE_Industry_type_2,0,10
ORGANIZATION_TYPE_Industry_type_3,13,10
ORGANIZATION_TYPE_Industry_type_4,16,10
ORGANIZATION_TYPE_Industry_type_5,0,10
ORGANIZATION_TYPE_Industry_type_6,0,10
ORGANIZATION_TYPE_Industry_type_7,0,10
ORGANIZATION_TYPE_Industry_type_8,0,10
ORGANIZATION_TYPE_Industry_type_9,103,10
ORGANIZATION_TYPE_Insurance,0,10
ORGANIZATION_TYPE_Kindergarten,33,10
ORGANIZATION_TYPE_Legal_Services,0,10
ORGANIZATION_TYPE_Medicine,69,10
ORGANIZATION_TYPE_Military,93,10
ORGANIZATION_TYPE_Mobile,0,10
ORGANIZATION_TYPE_Other,25,10
ORGANIZATION_TYPE_Police,43,10
ORGANIZATION_TYPE_Postal,0,10
ORGANIZATION_TYPE_Realtor,0,10
ORGANIZATION_TYPE_Religion,0,10
ORGANIZATION_TYPE_Restaurant,18,10
ORGANIZATION_TYPE_School,67,10
ORGANIZATION_TYPE_Security,20,10
ORGANIZATION_TYPE_Security_Ministries,59,10
ORGANIZATION_TYPE_Self_employed,120,10
ORGANIZATION_TYPE_Services,15,10
ORGANIZATION_TYPE_Telecom,0,10
ORGANIZATION_TYPE_Trade_type_1,0,10
ORGANIZATION_TYPE_Trade_type_2,7,10
ORGANIZATION_TYPE_Trade_type_3,24,10
